2003-12-08,0:15:05,37.0,33.247663,-111.705745
2003-12-08,0:15:06,39.0,33.24769,-111.705825
2003-12-08,0:15:07,41.0,33.24775,-111.705898
2003-12-08,0:15:08,43.0,33.247828,-111.705952
2003-12-08,0:15:09,44.0,33.247915,-111.705993
2003-12-08,0:15:09,44.0,33.248002,-111.70603
2003-12-08,0:15:10,45.0,33.24809,-111.706073
2003-12-08,0:15:11,47.0,33.248182,-111.706117
2003-12-08,0:15:12,48.0,33.248283,-111.706152
2003-12-08,0:15:13,51.0,33.248397,-111.70618
2003-12-08,0:15:13,52.0,33.248498,-111.706192
2003-12-08,0:15:14,53.0,33.248608,-111.706185
2003-12-08,0:15:15,56.0,33.248727,-111.706157
2003-12-08,0:15:16,58.0,33.248843,-111.70611
2003-12-08,0:15:17,60.0,33.248957,-111.706042
2003-12-08,0:15:17,62.0,33.249065,-111.705955
2003-12-08,0:15:18,64.0,33.249173,-111.70586
